CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT
C1378,373.97,1.0,185.99,63.98,73.47,1864.65,0.372105,0.092144,0.190189,0.035632,5,15,1147.79,617.71,59.46,0.399135
C1379,3792.96,1.0,2.78,1.64,264.35,276.52,0.248048,0.195014,0.133281,0.073383,1,13,6826.39,2163.14,291.36,0.404976
C1380,14192.07,1.0,5771.62,2704.09,3052.68,1459.86,0.447767,0.281884,0.240132,0.417251,5,14,32612.49,18914.85,2741.52,0.193248
C1381,6833.58,1.0,1097.61,305.5,1059.13,31.28,0.113616,0.072505,0.088054,0.282938,1,13,25231.62,5809.39,569.74,0.327234
C1382,3020.08,1.0,1578.88,666.37,877.16,22.08,0.143429,0.114272,0.121987,0.101809,1,17,11568.24,3766.05,296.27,0.392661
C1383,2605.41,1.0,565.01,126.51,537.51,883.91,0.074951,0.050629,0.058516,0.132407,2,8,4788.32,1617.83,213.07,0.327155
C1384,4262.95,1.0,380.6,112.79,788.75,1328.82,0.376544,0.085932,0.178178,0.261217,2,16,16778.93,6183.61,693.31,0.042255
C1385,3559.49,1.0,180.83,95.96,71.63,7521.32,0.125225,0.078241,0.04298,0.186682,1,11,10920.27,3299.61,445.59,0.2015
C1386,8177.72,1.0,5647.67,1587.52,4115.79,21.45,0.48017,0.273739,0.282996,0.316002,1,12,28610.17,9810.04,1171.18,0.202019
C1387,672.11,1.0,695.71,328.53,410.51,738.45,0.123771,0.0574,0.088296,0.105023,2,17,2399.19,860.83,95.37,0.41032
C1388,691.92,1.0,5550.66,2607.31,3416.4,348.04,0.056357,0.013088,0.040549,0.086999,5,16,1289.24,3089.32,195.67,0.144252
C1389,1832.83,1.0,501.11,127.9,205.2,20.57,0.389226,0.209986,0.152903,0.156554,3,15,5593.25,1608.14,230.5,0.109952
C1390,658.86,1.0,261.09,174.14,244.46,23.65,0.116438,0.034455,0.091109,0.120284,2,16,1216.33,911.9,98.6,0.033096
C1391,1192.95,1.0,8589.52,4385.87,4176.81,633.06,0.409511,0.199461,0.270217,0.249381,4,10,3093.88,3793.12,475.65,0.079066
C1392,456.48,1.0,100.37,61.26,0.0,1123.77,0.28463,0.079622,0.189438,0.471117,2,16,1091.44,394.12,50.44,0.187651
C1393,4748.2,1.0,10.68,4.99,112.73,63.24,0.321003,0.21713,0.226205,0.163081,3,16,17170.31,3379.26,456.61,0.251506
C1394,510.09,1.0,245.95,141.85,234.21,45.22,0.286051,0.098156,0.18072,0.086888,1,13,954.34,631.5,88.75,0.25709
C1395,1205.24,1.0,70.43,32.91,15.41,5.6,0.12187,0.035055,0.051982,0.036583,4,21,4373.14,1345.24,152.73,0.218167
C1396,873.66,1.0,133.64,60.75,178.63,306802.89,0.142123,0.075684,0.075065,0.209469,5,14,2088.41,891.35,93.46,0.397265
C1397,2571.21,1.0,162.93,46.8,303.54,39.3,0.112221,0.037614,0.060236,0.23998,5,11,4248.39,3759.17,255.32,0.262584
C1398,16462.21,1.0,619.56,133.76,417.41,13.46,0.270303,0.212904,0.16463,0.520504,2,10,52036.07,13874.88,1082.21,0.173872
C1399,1136.44,1.0,80.36,25.78,418.95,999.86,0.319929,0.182099,0.265015,0.162931,5,13,4532.83,970.71,72.34,0.23306
C1400,392.62,1.0,385.87,112.7,402.95,93.11,0.365364,0.232141,0.303016,0.154172,2,16,1461.59,660.13,97.18,0.456716
C1401,1426.78,1.0,329.39,175.2,118.61,110.86,0.262948,0.150935,0.211791,0.252475,6,14,5436.49,1893.78,108.04,0.097418
C1402,6208.98,1.0,371.54,109.56,571.24,20.8,0.394534,0.199807,0.128885,0.250773,2,15,14929.48,7553.77,577.71,0.274926
C1403,21772.78,1.0,182.9,48.32,466.26,570.68,0.399546,0.14454,0.304083,0.237535,0,16,43797.11,30085.96,4310.22,0.135782
C1404,322.83,1.0,264.02,165.83,0.0,13.28,0.434108,0.175129,0.378731,0.15942,4,17,1182.79,478.52,36.81,0.086995
C1405,761.49,1.0,180.29,63.53,236.01,9.34,0.194764,0.056374,0.101887,0.270821,4,9,1201.73,715.93,97.32,0.444139
C1406,3935.65,1.0,140.02,87.81,0.0,73.49,0.532086,0.418569,0.365563,0.021729,2,17,15231.98,4506.0,344.94,0.525845
C1407,433.21,1.0,44.61,26.81,202.81,66.12,0.067637,0.019217,0.047388,0.269304,2,15,1053.25,491.66,69.17,0.217906
C1408,2016.08,1.0,287.67,175.56,500.99,954.34,0.296829,0.232447,0.098576,0.113742,3,16,6549.05,1231.29,171.5,0.350336
C1409,352.98,1.0,702.22,203.41,540.66,5.6,0.192067,0.070705,0.157162,0.16663,1,16,868.0,921.37,116.54,0.264858
C1410,1834.61,1.0,113.7,24.16,135.05,1608.58,0.22862,0.077731,0.090838,0.028954,1,15,5606.68,1593.88,112.77,0.362339
C1411,4179.62,1.0,34.11,12.21,0.0,1657.92,0.076783,0.061393,0.024773,0.074137,3,22,9754.93,3320.54,447.86,0.068837
C1412,13197.62,1.0,834.98,510.49,86.83,2424.61,0.119366,0.030624,0.051188,0.193678,4,12,30257.92,12460.15,1752.57,0.079399
C1413,272.7,1.0,16.48,11.4,97.05,9.06,0.343883,0.235325,0.283645,0.243196,3,13,653.9,207.88,18.04,0.148539
C1414,5414.76,1.0,451.37,197.79,0.0,14.13,0.495743,0.287964,0.399177,0.272917,6,11,18798.53,4440.29,302.5,0.028995
C1415,15489.84,1.0,649.68,185.84,306.29,693.83,0.419542,0.257289,0.325345,0.100896,4,10,31175.57,8535.06,592.7,0.182084
C1416,4615.96,1.0,162.01,52.55,0.0,49182.41,0.407779,0.160321,0.238757,0.317892,2,13,11970.62,5786.29,512.31,0.300513
C1417,2903.46,1.0,49889.2,31371.37,18289.47,165.53,0.202208,0.112164,0.174206,0.027799,2,17,6561.28,26018.06,1910.71,0.650399
C1418,1479.04,1.0,1357.44,349.28,885.71,480.02,0.22049,0.134077,0.179546,0.121847,3,19,2524.67,2100.82,313.18,0.04024
C1419,193.62,1.0,997.15,364.59,597.88,12.81,0.439046,0.234922,0.394222,0.344017,2,13,642.38,707.86,94.23,0.176853
C1420,255.3,1.0,114.73,70.93,228.45,267.68,0.109014,0.062745,0.06915,0.301365,4,18,946.16,265.72,30.04,0.30094
C1421,6076.31,1.0,400.23,134.91,692.6,122.37,0.344155,0.116483,0.291746,0.069083,1,14,12845.6,8844.75,629.69,0.032139
C1422,1280.03,1.0,9438.37,4517.82,4879.92,747.26,0.371686,0.192,0.285617,0.059841,5,17,3119.61,7401.68,465.55,0.220101
C1423,7079.78,1.0,14825.04,4882.36,9789.1,1244.7,0.260354,0.075266,0.225883,0.067841,3,15,26275.8,16366.97,1699.73,0.383873
C1424,178.22,1.0,127.84,29.36,176.25,470.63,0.470286,0.133951,0.401328,0.119479,5,23,662.05,348.78,47.78,0.198407
C1425,6563.98,1.0,29.96,11.09,0.0,44.3,0.340134,0.151642,0.169008,0.261275,4,15,21589.51,6223.06,321.13,0.198371
C1426,599.7,1.0,410.32,85.35,688.32,13.46,0.320781,0.174594,0.192022,0.111458,2,12,1603.78,910.54,91.13,0.182647
C1427,2286.79,1.0,3425.89,2258.85,1291.26,1972.71,0.414597,0.209069,0.284078,0.088591,5,14,4314.7,3512.69,288.16,0.551928
C1428,1355.78,1.0,1480.49,409.71,1402.21,610.95,0.290797,0.128078,0.152105,0.07788,0,14,4055.1,1698.94,251.24,0.090365
C1429,11891.46,1.0,146.77,74.37,119.62,2851.12,0.133959,0.059087,0.097721,0.137968,6,12,29258.24,17069.52,1555.51,0.329541
C1430,5344.61,1.0,59.58,40.42,0.0,82.6,0.212982,0.108006,0.165057,0.034377,0,17,12284.66,7175.09,478.22,0.193008
C1431,178.84,1.0,2931.79,1936.54,1122.3,3.87,0.320945,0.186531,0.236023,0.211396,6,11,638.63,1869.55,231.51,0.266284
C1432,300.4,1.0,305.36,77.39,3.38,0.37,0.203182,0.121566,0.070171,0.017099,3,18,763.3,542.5,40.78,0.368714
C1433,39436.11,1.0,1553.95,892.21,1061.75,3.13,0.255389,0.179185,0.213857,0.135511,1,14,109327.68,47936.86,4403.02,0.321406
C1434,3788.43,1.0,647.45,260.58,380.2,19.02,0.079029,0.039597,0.059756,0.023239,2,12,9624.08,4838.75,711.24,0.56792
C1435,2694.27,1.0,919.07,221.32,684.31,93.7,0.312357,0.130837,0.117599,0.101277,5,21,8781.22,2277.33,157.51,0.112289
C1436,743.04,1.0,15526.05,8475.14,7501.29,58.48,0.078282,0.057425,0.038845,0.055312,1,17,1514.15,6838.22,686.03,0.215958
C1437,1174.69,1.0,27592.64,18230.56,9500.25,277.95,0.221011,0.068173,0.094751,0.021986,3,26,3696.09,9776.56,893.38,0.438441
C1438,7335.68,1.0,607.27,181.56,583.49,3.32,0.116443,0.067527,0.08072,0.052083,5,12,20490.63,5138.4,751.31,0.620981
C1439,2808.05,1.0,7647.42,2032.42,5872.48,1506.12,0.144489,0.049852,0.12992,0.09999,1,12,9571.77,7774.42,1097.52,0.22279
C1440,1434.31,1.0,570.12,198.35,0.0,6461.21,0.275965,0.178977,0.213755,0.244824,2,19,4021.84,1391.45,150.33,0.640121
C1441,104.97,1.0,5692.22,1581.18,4238.59,237.74,0.28396,0.218206,0.224641,0.31055,1,15,253.62,4163.54,503.97,0.159879
C1442,2830.14,1.0,11.74,3.49,108.03,52.63,0.442789,0.334941,0.191733,0.304485,2,18,5057.5,1970.69,201.49,0.084855
C1443,1045.03,1.0,2958.32,1198.66,2028.35,122.51,0.466794,0.228819,0.168402,0.137368,2,12,2913.15,1856.28,194.5,0.063515
C1444,275.94,1.0,1902.08,487.15,1406.36,6733.78,0.049635,0.039656,0.031064,0.035707,2,8,629.01,1161.51,63.57,0.075289
C1445,579.42,1.0,77.32,18.83,0.0,1714.29,0.171125,0.037908,0.116653,0.275427,1,16,2171.35,400.01,21.76,0.304868
C1446,2513.9,1.0,108.24,46.2,0.0,1286.66,0.23681,0.1555,0.102132,0.056222,4,18,5333.22,2650.14,332.88,0.141002
C1447,21197.36,1.0,123.55,49.29,42.43,87.8,0.035281,0.020346,0.017955,0.098148,4,16,74107.88,18083.38,2662.92,0.399157
C1448,87.8,1.0,1470.89,844.47,627.58,112.89,0.040917,0.032127,0.036765,0.112111,2,11,233.74,619.9,71.86,0.410657
C1449,3150.87,1.0,622.93,362.4,251.71,17.13,0.324513,0.243614,0.138192,0.050072,0,22,4827.96,4813.78,376.44,0.326643
C1450,2499.74,1.0,9395.36,4311.25,5103.93,9.62,0.298859,0.09772,0.166891,0.092756,4,16,5421.87,6099.53,682.29,0.136898
C1451,19156.78,1.0,5.34,3.35,183.32,223.19,0.196312,0.052157,0.149621,0.104456,4,19,72637.18,21590.77,2178.32,0.058549
C1452,31794.02,1.0,402.26,99.47,579.63,18.02,0.185865,0.046677,0.091119,0.094016,3,15,72244.15,21557.94,1994.23,0.468035
C1453,1710.34,1.0,470.35,121.43,619.03,2.28,0.300535,0.189958,0.249896,0.103303,2,16,5076.05,1746.25,113.89,0.063937
C1454,2242.96,1.0,110.51,47.01,0.0,946.16,0.232331,0.067736,0.160805,0.067821,5,17,6619.39,1292.99,100.9,0.248276
C1455,2149.27,1.0,575.08,386.25,486.17,41.13,0.217519,0.170498,0.150486,0.117156,3,11,6768.59,2215.56,200.05,0.052904
C1456,24.24,1.0,65.33,30.37,0.0,486.0,0.230882,0.160804,0.14139,0.138784,3,14,93.97,52.78,7.23,0.100214
C1457,2443.83,1.0,24533.3,9647.35,14743.68,189.15,0.363524,0.121949,0.313495,0.115748,5,14,8184.66,14102.37,1955.88,0.308155
C1458,27353.44,1.0,677.11,202.51,194.03,4.81,0.437451,0.111698,0.232333,0.105174,1,15,79399.22,14152.55,745.61,0.216119
C1459,152.52,1.0,198.76,136.48,150.12,13.41,0.610741,0.347898,0.265862,0.110067,2,12,576.93,274.91,36.99,0.087183
C1460,14980.73,1.0,2485.6,927.62,1567.44,320.95,0.118427,0.044847,0.052496,0.304264,2,10,51477.33,9870.27,602.31,0.087221
C1461,2283.35,1.0,494.47,166.19,78.31,0.56,0.383074,0.280921,0.314753,0.18622,3,11,4876.36,1731.4,232.96,0.255889
C1462,703.99,1.0,74046.68,28855.21,45051.36,28.61,0.3783,0.123759,0.249048,0.241642,0,9,1471.04,32403.99,3162.42,0.309549
C1463,187.85,1.0,179.24,91.97,390.09,33.76,0.090353,0.052271,0.068544,0.170963,6,16,680.92,299.39,16.63,0.724281
C1464,7414.86,1.0,38.95,8.99,0.0,867.91,0.451948,0.204546,0.296431,0.051355,3,11,13408.93,10147.49,663.03,0.657767
C1465,16449.31,1.0,74.31,19.15,113.25,122.09,0.524496,0.268175,0.435117,0.05276,4,15,32171.96,13215.36,1862.6,0.311322
C1466,16787.35,1.0,425.56,295.41,79.95,95821.98,0.167283,0.116367,0.144993,0.106397,4,12,54613.68,16875.04,1261.55,0.313586
C1467,13582.77,1.0,249.84,96.14,112.1,565.31,0.15446,0.070042,0.070288,0.175263,3,19,26606.15,17350.7,1293.48,0.311839
C1468,532.1,1.0,22.77,11.01,156.05,46.61,0.036795,0.027584,0.020923,0.063409,1,17,1938.9,433.46,49.62,0.223828
C1469,483.84,1.0,6659.61,2566.4,4376.3,106.41,0.107333,0.084299,0.040097,0.330989,3,15,965.44,5726.03,519.29,0.262288
C1470,2430.07,1.0,7722.42,1562.36,5871.94,1.14,0.199011,0.105744,0.13862,0.134815,3,18,5298.51,8538.13,1153.77,0.420198
C1471,8702.01,1.0,240.97,138.77,143.25,83.72,0.129181,0.043067,0.070018,0.167155,6,16,24450.53,4774.31,395.99,0.205944
C1472,1594.97,1.0,12.8,5.63,0.0,10.41,0.075496,0.032022,0.067611,0.098907,4,15,4808.95,1033.65,91.67,0.226346
C1473,799.13,1.0,5.67,2.51,85.08,18.17,0.056543,0.016978,0.042155,0.226472,5,13,2312.96,528.41,42.49,0.148302
C1474,3304.89,1.0,1263.2,579.64,484.27,53.2,0.479602,0.211398,0.215221,0.284739,5,16,8825.85,2261.89,207.69,0.114714
C1475,329.13,1.0,5.31,1.59,271.99,8151.83,0.166207,0.109274,0.13542,0.299516,5,17,553.06,206.34,26.96,0.373194
C1476,744.16,1.0,2097.21,1284.94,596.44,2830.0,0.120294,0.060216,0.048969,0.100124,1,12,2211.08,1345.26,145.45,0.160503
C1477,3439.51,1.0,70993.75,42734.49,28042.55,22.3,0.161673,0.056856,0.095613,0.136914,3,16,11671.97,30528.9,3646.36,0.467844
C1478,22377.5,1.0,754.55,247.5,9.71,1.04,0.369943,0.076488,0.252711,0.181892,10,21,59739.62,23181.93,2124.8,0.247741
C1479,25650.88,1.0,809.0,499.72,400.14,61.77,0.208895,0.084231,0.135294,0.007418,2,12,56863.51,16415.74,1760.34,0.239722
C1480,4869.99,1.0,112.68,75.96,503.11,3.84,0.133402,0.04348,0.111377,0.064944,1,16,8959.71,3981.65,436.46,0.385732
C1481,130.02,1.0,214.51,44.44,0.0,45.69,0.199688,0.139059,0.122882,0.202766,4,17,301.43,291.62,24.2,0.35496
C1482,7821.18,1.0,583.42,312.01,0.0,32.6,0.357273,0.22469,0.286266,0.186314,2,11,29759.11,6383.42,574.41,0.238791
C1483,2219.55,1.0,311.57,175.42,341.89,1530.47,0.302788,0.143882,0.126201,0.22582,2,14,5374.96,1431.43,145.7,0.372774
C1484,5599.3,1.0,1134.82,480.97,669.71,1093.83,0.141454,0.067999,0.093751,0.056783,2,13,18690.92,8850.68,1195.79,0.493779
C1485,615.45,1.0,931.82,217.27,410.1,74.21,0.207813,0.071627,0.101746,0.128344,1,9,1379.02,1293.38,102.87,0.173339
C1486,3696.38,1.0,29.61,7.99,202.1,215.81,0.183587,0.053319,0.114966,0.167348,2,15,6668.83,4054.37,500.43,0.553517
C1487,11660.55,1.0,1292.51,880.99,665.67,353.39,0.129614,0.084693,0.102685,0.107182,6,13,43070.5,9193.65,1175.96,0.157086
C1488,708.97,1.0,425.49,197.67,356.93,17.53,0.680658,0.399739,0.576805,0.13019,5,14,1433.88,1209.2,83.68,0.471659
C1489,11643.13,1.0,58.92,31.83,3.71,0.44,0.198216,0.140589,0.162701,0.201754,3,19,19812.76,17326.18,1966.28,0.513319
C1490,472.27,1.0,33.64,14.83,223.26,1587.66,0.141833,0.111437,0.056268,0.110116,5,13,1161.58,715.19,77.97,0.102777
C1491,15615.63,1.0,35.4,16.28,0.0,845.14,0.425162,0.186099,0.244979,0.036803,1,11,56686.76,11873.75,1575.63,0.373303
C1492,1697.09,1.0,382.53,113.75,266.72,314.11,0.383674,0.168075,0.298615,0.363191,6,15,2953.11,1438.2,90.58,0.382118
C1493,487.36,1.0,138.79,45.93,0.0,1017.07,0.20668,0.165011,0.138052,0.064131,4,23,927.46,703.1,40.51,0.314966
C1494,6469.35,1.0,629.22,233.14,342.42,21.21,0.231849,0.172602,0.128057,0.122367,5,10,21304.09,4972.32,660.47,0.359207
C1495,1024.41,1.0,21.23,7.64,0.0,29.49,0.361063,0.146513,0.161984,0.110576,2,10,2426.76,1083.16,147.2,0.453877
C1496,397.71,1.0,607.92,150.1,584.62,6.54,0.452369,0.35791,0.318058,0.317563,3,19,1160.01,961.77,139.61,0.264099
C1497,542.29,1.0,5381.97,2962.46,2469.7,453.09,0.025541,0.015946,0.011008,0.063069,4,14,1317.2,3574.33,532.83,0.243801
C1498,256.68,1.0,22823.91,5406.75,17387.0,252.45,0.42617,0.269689,0.367865,0.040154,3,21,1010.54,12722.48,1679.16,0.387367
C1499,1605.38,1.0,1597.35,757.9,1217.18,131.56,0.189005,0.066481,0.097881,0.172774,3,15,5862.84,1858.02,239.3,0.098175
C1500,593.16,1.0,2942.89,1187.0,1986.69,172.05,0.216649,0.124274,0.130767,0.166983,2,14,2035.22,2719.65,309.77,0.250434
C1501,300.18,1.0,424.44,187.04,319.99,7.45,0.305639,0.137581,0.263672,0.057061,5,15,952.25,745.5,73.24,0.228138
C1502,13063.63,1.0,113.29,61.49,440.93,20.43,0.160597,0.069385,0.069287,0.006009,2,15,36015.4,12525.07,1811.38,0.171269
C1503,9819.02,1.0,11.78,5.88,0.0,15.04,0.188776,0.125261,0.06893,0.459776,2,20,24702.11,13022.83,1921.96,0.120153
C1504,11433.08,1.0,92.7,61.1,245.67,1441.78,0.035661,0.015954,0.031579,0.156376,3,13,17320.88,13635.88,1350.29,0.407339
C1505,1854.36,1.0,1004.3,686.03,759.57,6.22,0.239614,0.104952,0.085253,0.303846,3,13,5945.71,1970.34,208.33,0.440901
C1506,408.46,1.0,1043.71,723.66,494.61,157.97,0.073617,0.05564,0.047265,0.188296,4,9,1188.69,1242.25,147.41,0.036299
C1507,353.37,1.0,369.27,155.28,34.59,1468.46,0.392495,0.251997,0.229989,0.222014,4,22,616.61,463.07,47.55,0.31249
C1508,4693.88,1.0,417.52,160.42,307.53,53.69,0.30129,0.096705,0.242777,0.368161,3,16,15191.92,4050.86,285.72,0.265279
C1509,59388.94,1.0,15.05,6.22,200.12,2614.28,0.202973,0.129658,0.118413,0.029356,2,22,167656.91,55047.85,4440.6,0.051923
C1510,18763.85,1.0,1274.12,387.32,1182.84,46.35,0.211079,0.143099,0.162768,0.258752,2,13,43962.39,16522.11,2203.62,0.195003
C1511,4561.26,1.0,15.43,6.51,31.34,4187.79,0.188283,0.0612,0.164098,0.246275,3,10,9454.02,4736.06,361.78,0.423184
C1512,3579.12,1.0,1947.26,1003.61,1508.14,228.14,0.571962,0.164529,0.392397,0.092674,1,14,11080.71,3659.79,421.3,0.200363
C1513,1209.92,1.0,54.05,29.62,0.0,389.16,0.163042,0.060153,0.106273,0.167474,4,15,2402.75,1634.91,122.7,0.307321
C1514,6256.53,1.0,69.57,16.88,83.89,45.49,0.255501,0.202138,0.105853,0.149395,8,21,17347.43,4967.55,303.99,0.142458
C1515,648.93,1.0,21.62,13.6,132.65,46.25,0.402866,0.132791,0.314824,0.05368,3,18,2167.94,828.84,76.72,0.661804
C1516,62.52,1.0,24.72,8.41,0.0,65.82,0.372559,0.273836,0.289117,0.0988,4,19,217.57,95.06,12.43,0.409155
C1517,582.11,1.0,235.27,129.03,294.63,335.6,0.290184,0.128926,0.22639,0.436126,6,14,1486.67,486.66,43.79,0.264255
C1518,1372.83,1.0,3192.83,1915.16,1208.92,46.92,0.53126,0.12536,0.281209,0.086459,3,14,3438.51,2933.84,347.47,0.108789
C1519,253.79,1.0,28.24,11.6,161.42,61.97,0.170811,0.057533,0.062668,0.056223,3,16,716.8,275.67,21.71,0.344637
C1520,8482.46,1.0,92.87,30.43,134.27,7.06,0.188171,0.132631,0.060416,0.151631,4,10,19813.79,9177.48,1202.97,0.273705
C1521,517.06,1.0,6.17,1.75,0.0,213.43,0.249957,0.147718,0.218522,0.107811,2,12,1894.49,489.81,32.25,0.121861
C1522,7526.84,1.0,1643.31,1081.03,824.23,177.86,0.16819,0.120408,0.104818,0.190405,2,13,23707.69,10389.34,1507.91,0.283381
C1523,5206.81,1.0,383.76,102.4,400.57,4268.95,0.486481,0.295581,0.418374,0.196263,2,13,12569.29,3750.61,483.75,0.294713
C1524,1798.61,1.0,919.84,356.96,764.88,3969.45,0.29463,0.121337,0.198534,0.398652,5,12,3484.75,1985.69,160.43,0.19191
C1525,3244.66,1.0,140.6,89.09,135.03,928.56,0.153713,0.033805,0.093773,0.029743,2,10,12792.74,3766.54,535.66,0.258719
C1526,5446.12,1.0,44.44,22.6,270.28,7.1,0.188461,0.112058,0.113572,0.057972,6,14,21262.13,4291.87,508.09,0.415191
C1527,1440.41,1.0,78.47,20.95,273.6,38.91,0.281396,0.08883,0.246082,0.102152,0,14,2998.03,1746.26,153.39,0.117426
C1528,25319.48,1.0,95.36,48.4,0.0,47.86,0.125911,0.039868,0.041294,0.017619,1,17,55450.0,13903.35,839.08,0.362024
C1529,223.96,1.0,5136.5,3119.44,2294.49,1979.68,0.69535,0.462544,0.466987,0.529161,5,11,496.34,3715.53,304.27,0.091152
C1530,911.08,1.0,28.58,16.44,205.79,2739.66,0.327584,0.068283,0.175784,0.095493,4,24,2149.79,586.91,87.38,0.40681
C1531,1796.19,1.0,107.03,66.97,0.0,229.49,0.47549,0.37361,0.186624,0.292923,1,12,4109.94,2622.56,239.58,0.480622
C1532,47212.15,1.0,162.33,89.45,0.0,4.03,0.327238,0.105961,0.190425,0.113859,2,16,72170.13,42738.82,3548.63,0.306784
C1533,494.35,1.0,1119.06,621.39,782.36,3178.83,0.552561,0.148026,0.491424,0.429138,1,24,1697.86,912.15,89.5,0.191281
C1534,24283.92,1.0,1209.9,554.11,834.96,3.92,0.53781,0.326555,0.464582,0.436596,3,21,71179.11,19476.0,2421.34,0.110427
C1535,675.07,1.0,6.24,1.93,0.0,54.27,0.30734,0.099835,0.115591,0.087633,5,20,1148.31,455.7,66.78,0.323247
C1536,7660.33,1.0,164.26,68.75,113.45,1081.69,0.111751,0.084553,0.095528,0.368378,3,10,30111.32,4248.9,487.52,0.218639
C1537,1300.21,1.0,259.71,56.9,254.7,2961.42,0.2321,0.15849,0.201363,0.131164,4,10,3037.3,758.8,79.71,0.288052
C1538,296.45,1.0,20.17,12.29,0.0,221.69,0.116636,0.046618,0.03992,0.082626,2,16,1080.93,270.74,34.63,0.454348
C1539,12167.87,1.0,1332.07,928.59,314.19,69.98,0.301204,0.19027,0.115305,0.032939,0,17,46852.64,13849.18,1491.04,0.182045
C1540,1284.25,1.0,2682.25,1344.52,1297.72,11.82,0.168754,0.097901,0.104173,0.027212,7,18,1977.91,1929.46,233.23,0.153125
C1541,535.07,1.0,240933.19,127782.45,113478.15,27.85,0.629405,0.407429,0.35309,0.146741,4,21,2089.63,182176.99,11115.25,0.230464
C1542,1074.32,1.0,153.45,61.36,286.3,34.91,0.165783,0.070759,0.095762,0.264278,3,12,2611.15,975.34,141.43,0.11326
C1543,268.6,1.0,8247.41,3000.16,5209.59,8.21,0.286042,0.164677,0.180841,0.020213,1,10,470.13,5735.38,692.21,0.724291
C1544,824.26,1.0,911.24,557.57,598.73,225.1,0.241239,0.133874,0.182178,0.046255,1,14,2404.61,1420.93,167.62,0.085558
C1545,1849.83,1.0,446.66,135.35,270.75,10.3,0.154546,0.054976,0.060186,0.160517,3,13,2957.54,2506.7,307.24,0.297622
C1546,3170.84,1.0,52.12,31.44,233.05,15.63,0.68046,0.252137,0.226608,0.329311,1,17,7154.89,2890.71,227.08,0.396049
C1547,9757.17,1.0,572.01,293.21,504.74,2.66,0.313092,0.236462,0.196561,0.143639,5,21,35005.16,10420.4,1173.63,0.172043
C1548,3585.44,1.0,316.95,101.68,211.88,860.31,0.064904,0.015891,0.057594,0.109494,1,18,12481.91,4469.01,543.15,0.186369
C1549,22.66,1.0,865.12,479.3,28.0,101.25,0.213991,0.141383,0.11495,0.267537,6,12,89.02,292.93,24.36,0.477113
C1550,5081.63,1.0,1352.68,851.22,612.24,211.72,0.119644,0.084546,0.040391,0.068309,4,14,7992.5,5136.01,710.52,0.348497
C1551,331.57,1.0,12783.37,4259.94,8650.69,231.49,0.372374,0.200239,0.155008,0.044313,6,8,954.66,6124.25,916.71,0.051716
C1552,2770.55,1.0,436.43,149.26,185.86,31.26,0.645408,0.176882,0.216887,0.088589,6,16,4878.45,3327.05,371.88,0.378839
C1553,3805.03,1.0,249.11,54.6,336.14,11.42,0.264471,0.058322,0.128551,0.011567,7,20,14361.38,3762.21,512.88,0.26783
C1554,9964.62,1.0,447.77,98.59,451.79,12402.83,0.473719,0.112479,0.183003,0.271143,4,19,15878.02,6304.48,411.57,0.213111
C1555,6542.98,1.0,27.78,15.95,11.38,58.22,0.340034,0.127453,0.116521,0.180042,2,17,24906.9,4342.52,362.39,0.381924
C1556,781.24,1.0,11.87,2.76,129.93,31.8,0.287138,0.089425,0.236892,0.22675,3,14,1761.15,1176.19,83.63,0.118948
C1557,17710.46,1.0,851.28,202.74,451.2,211469.38,0.307959,0.140417,0.108535,0.156645,1,21,56121.41,26476.11,1974.34,0.166511
C1558,801.88,1.0,1388.2,772.2,451.55,30.28,0.078735,0.01697,0.047574,0.192075,3,13,2090.52,1200.27,179.3,0.07037
C1559,504.11,1.0,39.26,19.71,0.0,96.37,0.118154,0.085073,0.084791,0.18634,3,14,1521.24,618.76,48.98,0.504559
C1560,7613.71,1.0,77.11,34.93,0.0,18.69,0.157418,0.11514,0.050281,0.208285,3,15,19370.69,6045.79,714.96,0.310928
C1561,3866.93,1.0,1394.45,686.88,748.39,2621.49,0.306454,0.091131,0.197755,0.138695,6,24,12715.59,3758.28,206.24,0.234159
C1562,1533.36,1.0,2974.85,1663.26,1250.55,35.89,0.566198,0.156302,0.485207,0.053232,2,23,2975.25,3985.93,404.15,0.091747
C1563,6261.27,1.0,682.55,337.74,414.14,414.97,0.219982,0.057615,0.177505,0.003662,1,12,14332.24,4079.95,420.32,0.313385
C1564,1252.17,1.0,39.7,26.14,0.0,1280.12,0.221428,0.163951,0.183329,0.349035,2,16,2612.41,1311.46,153.89,0.693505
C1565,2327.43,1.0,525.38,166.54,118.36,496.38,0.509775,0.373457,0.301396,0.092274,3,22,5288.91,1603.7,148.22,0.580334
C1566,14259.79,1.0,1420.93,727.21,948.45,10.27,0.337344,0.197171,0.244357,0.362659,6,20,27428.49,14959.78,974.2,0.264015
C1567,2959.84,1.0,6255.05,1974.9,4247.55,1478.63,0.744044,0.200947,0.273933,0.151854,5,15,8978.52,5137.32,739.32,0.067973
