customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID0926,Male,0,No,No,22,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,One year,No,Bank transfer (automatic),92.67,1942.71,No
ID0927,Female,0,No,Yes,69,No,No,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,29.18,2054.56,No
ID0928,Female,0,No,No,0,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),51.8,0.0,No
ID0929,Male,0,Yes,No,48,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,108.76,5174.88,No
ID0930,Male,0,Yes,No,16,No,No,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,66.81,931.01,Yes
ID0931,Female,0,No,Yes,32,Yes,Yes,No,No,Yes,No,No internet service,Yes,Yes,One year,No,Electronic check,69.19,2227.67,No
ID0932,Male,0,Yes,No,31,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),38.74,1374.33,Yes
ID0933,Male,0,Yes,No,13,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,Two year,No,Credit card (automatic),36.12,525.8,No
ID0934,Female,1,Yes,Yes,3,Yes,No,DSL,No,No,No,No,No internet service,No,One year,Yes,Credit card (automatic),24.98,48.78,No
ID0935,Male,1,No,No,61,Yes,No,No,Yes,No,No,No,No internet service,No,Two year,Yes,Credit card (automatic),26.27,1643.11,No
ID0936,Female,0,No,No,16,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,35.86,691.73,No
ID0937,Male,0,Yes,Yes,13,Yes,No,DSL,No,Yes,No,No internet service,Yes,No,One year,No,Mailed check,19.66,355.62,No
ID0938,Female,0,Yes,No,5,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),118.2,703.47,Yes
ID0939,Female,0,No,No,10,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),61.95,643.61,Yes
ID0940,Female,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,59.28,1778.83,Yes
ID0941,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,77.21,582.11,Yes
ID0942,Female,0,No,Yes,71,Yes,No,DSL,No,Yes,No,No,No internet service,Yes,One year,No,Mailed check,104.2,7542.89,Yes
ID0943,Male,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),84.91,2533.43,Yes
ID0944,Male,1,Yes,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,39.75,2279.95,Yes
ID0945,Male,0,No,Yes,43,Yes,No,No,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,93.12,3831.27,Yes
ID0946,Male,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,32.32,1216.2,Yes
ID0947,Female,0,No,No,63,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No,Two year,No,Mailed check,104.33,6410.59,No
ID0948,Female,0,Yes,No,61,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),91.91,5628.31,No
ID0949,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,112.41,5748.19,Yes
ID0950,Male,0,Yes,No,6,Yes,No,No,No internet service,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),106.2,717.33,No
ID0951,Female,0,Yes,Yes,62,No,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No internet service,Two year,No,Electronic check,59.75,3571.37,No
ID0952,Male,0,No,No,9,No,No,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),108.12,1164.22,Yes
ID0953,Female,0,No,No,20,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,99.64,2019.72,No
ID0954,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),63.2,4188.38,No
ID0955,Male,0,Yes,No,33,No,No phone service,DSL,No internet service,No,No internet service,No,No,No internet service,Two year,Yes,Mailed check,88.09,2984.06,No
ID0956,Female,1,No,No,11,Yes,No,No,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,34.99,223.95,No
ID0957,Male,0,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,71.95,3943.87,Yes
ID0958,Female,0,No,No,67,Yes,No phone service,DSL,No internet service,No,Yes,No,No,No,Two year,No,Mailed check,23.64,1501.92,No
ID0959,Male,0,No,No,32,No,No,DSL,No,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,59.55,2131.93,Yes
ID0960,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.37,2596.94,Yes
ID0961,Male,0,Yes,No,13,Yes,No,DSL,No,No,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),81.31,841.09,No
ID0962,Female,0,Yes,No,1,Yes,No phone service,No,No internet service,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),55.47,37.09,No
ID0963,Male,0,No,No,2,No,Yes,No,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,27.11,0.0,Yes
ID0964,Male,0,No,No,51,Yes,No,DSL,No,Yes,No internet service,No,No,No,Month-to-month,No,Mailed check,82.67,4361.48,Yes
ID0965,Male,0,Yes,No,17,Yes,No phone service,DSL,No,No,No internet service,No,No,Yes,Two year,No,Electronic check,26.76,486.62,Yes
ID0966,Male,0,Yes,Yes,34,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No,No,Two year,No,Electronic check,41.8,1378.41,No
ID0967,Female,0,Yes,Yes,67,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),98.98,6673.47,Yes
ID0968,Female,0,No,No,7,Yes,No,DSL,No,Yes,No,No,No,No internet service,Two year,No,Credit card (automatic),62.13,521.21,No
ID0969,Male,0,Yes,No,70,Yes,Yes,No,No,Yes,No,Yes,No,No,One year,No,Electronic check,118.73,8389.86,No
ID0970,Female,0,Yes,No,36,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,95.66,3220.04,Yes
ID0971,Male,0,Yes,No,43,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,58.97,2672.15,Yes
ID0972,Male,0,No,No,25,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),29.29,549.6,No
ID0973,Male,0,No,No,10,Yes,No,No,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.38,722.71,Yes
ID0974,Female,0,No,Yes,56,Yes,Yes,No,No,No,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,31.98,1731.01,No
ID0975,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,87.59,5921.86,No
ID0976,Female,0,Yes,Yes,19,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),28.8,518.69,No
ID0977,Female,1,Yes,No,13,Yes,No,No,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,113.05,1479.71,Yes
ID0978,Female,0,Yes,Yes,12,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),57.42,815.39,No
ID0979,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),21.53,1271.11,No
ID0980,Female,0,Yes,No,4,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,101.52,425.05,Yes
ID0981,Female,0,No,Yes,14,Yes,No phone service,No,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),53.57,833.29,Yes
ID0982,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,One year,Yes,Mailed check,85.58,1175.34,Yes
ID0983,Male,1,Yes,No,35,No,Yes,No,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),105.01,3640.39,No
ID0984,Female,0,No,Yes,16,Yes,No,No,No,No,No,No,Yes,No,Two year,Yes,Electronic check,24.16,473.04,No
ID0985,Female,0,No,No,12,Yes,No,DSL,No,No internet service,Yes,No,No,No internet service,Two year,Yes,Electronic check,19.83,341.95,No
ID0986,Female,0,No,No,58,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No internet service,One year,No,Electronic check,32.48,1824.63,No
ID0987,Female,0,No,No,15,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),41.92,791.82,Yes
ID0988,Female,0,Yes,Yes,59,Yes,Yes,No,No,No,Yes,No,Yes,No internet service,One year,No,Bank transfer (automatic),70.92,4316.74,No
ID0989,Female,0,No,Yes,15,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),114.83,1545.67,No
ID0990,Female,0,No,No,49,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),73.03,3493.98,No
ID0991,Female,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.61,4957.76,No
ID0992,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),38.31,1.7,Yes
ID0993,Female,0,Yes,No,7,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),108.01,647.31,No
ID0994,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Mailed check,90.07,6108.85,No
ID0995,Male,0,Yes,No,57,Yes,No,No,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),113.71,6502.52,No
ID0996,Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Electronic check,106.03,5580.43,No
ID0997,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,No internet service,No,No,No internet service,One year,Yes,Electronic check,103.7,522.41,Yes
ID0998,Female,0,Yes,No,22,Yes,No phone service,DSL,Yes,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,25.6,800.51,No
ID0999,Male,0,Yes,Yes,41,Yes,No,DSL,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,85.97,3395.26,Yes
ID1000,Female,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,No,One year,No,Mailed check,49.16,1242.04,Yes
ID1001,Male,0,Yes,No,70,No,No,Fiber optic,No internet service,No internet service,No,No,No,Yes,Two year,No,Electronic check,44.22,3081.16,No
ID1002,Male,0,No,No,1,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,63.79,51.21,Yes
ID1003,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),105.41,4475.17,Yes
ID1004,Male,0,No,No,66,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,27.27,1755.6,Yes
ID1005,Male,0,No,Yes,63,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),111.13,6961.42,Yes
ID1006,Female,0,No,Yes,69,Yes,No,DSL,Yes,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),104.48,7282.5,No
ID1007,Male,0,No,No,17,Yes,No,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,46.38,821.27,No
ID1008,Female,0,Yes,No,32,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,52.36,1607.73,Yes
ID1009,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,23.35,1144.59,No
ID1010,Male,0,No,No,56,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),91.58,4972.93,Yes
ID1011,Male,0,Yes,No,65,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,One year,Yes,Electronic check,35.51,2389.75,No
ID1012,Female,0,No,No,50,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,47.93,2446.44,No
ID1013,Male,0,No,No,44,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),58.25,2461.78,No
ID1014,Male,0,Yes,Yes,1,No,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,59.11,80.98,No
ID1015,Female,0,Yes,No,38,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),98.81,3648.97,Yes
ID1016,Female,0,Yes,No,2,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,68.0,181.57,Yes
ID1017,Male,0,Yes,Yes,27,Yes,Yes,DSL,No,No internet service,Yes,No,No,No,Month-to-month,No,Credit card (automatic),23.84,484.29,No
ID1018,Female,0,Yes,No,27,Yes,No,No,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),78.6,2169.18,No
ID1019,Male,0,No,No,30,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),49.08,1262.34,No
ID1020,Male,0,Yes,Yes,43,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),52.41,2300.48,No
ID1021,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),39.02,620.56,Yes
ID1022,Female,0,Yes,Yes,10,Yes,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,29.48,314.88,Yes
ID1023,Female,0,No,No,10,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.0,537.53,Yes
ID1024,Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),106.37,3922.95,No
ID1025,Female,0,No,No,5,Yes,No,Fiber optic,Yes,No,No internet service,No,No,Yes,Two year,Yes,Mailed check,105.86,267.99,Yes
ID1026,Female,1,No,No,63,Yes,Yes,No,No,No,Yes,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),113.23,6990.7,No
ID1027,Male,0,Yes,No,62,Yes,No,Fiber optic,Yes,No,No,No,Yes,No internet service,Two year,Yes,Mailed check,21.69,1293.21,No
ID1028,Male,0,Yes,No,59,Yes,Yes,No,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,108.75,6294.15,No
ID1029,Male,0,No,No,62,No,No,No,Yes,No,Yes,No internet service,No,No,Two year,No,Electronic check,54.58,3196.93,No
ID1030,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,83.43,2391.5,Yes
ID1031,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,80.54,3095.96,Yes
ID1032,Male,0,Yes,No,17,Yes,No,DSL,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.51,748.66,No
ID1033,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),35.55,138.96,Yes
ID1034,Male,0,Yes,Yes,41,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,39.7,1678.07,Yes
ID1035,Female,1,No,No,27,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No,One year,Yes,Electronic check,45.26,1264.94,Yes
ID1036,Female,0,Yes,No,66,No,No phone service,No,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,55.38,3557.26,No
ID1037,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,63.98,1636.12,Yes
ID1038,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),54.34,472.19,No
ID1039,Male,0,No,No,4,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,77.47,315.69,Yes
ID1040,Male,0,No,Yes,1,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),34.04,0.0,Yes
ID1041,Female,0,No,No,24,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),111.95,2744.34,Yes
ID1042,Male,0,No,No,59,No,Yes,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,102.4,5856.24,No
ID1043,Male,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,23.46,1565.01,Yes
ID1044,Female,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,Yes,Two year,No,Electronic check,64.64,3305.2,No
ID1045,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,No,Electronic check,100.13,1532.56,No
ID1046,Male,1,No,Yes,40,No,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,53.67,2075.95,Yes
ID1047,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.8,2084.06,Yes
ID1048,Male,0,No,No,4,No,No,DSL,No,No internet service,No,No,No internet service,No,One year,No,Credit card (automatic),118.32,566.8,Yes
ID1049,Male,0,Yes,Yes,72,Yes,Yes,No,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),94.18,6864.45,Yes
ID1050,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.09,3173.25,Yes
ID1051,Male,1,No,Yes,5,Yes,No,No,No,No internet service,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),75.06,281.53,No
ID1052,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,98.92,7063.0,Yes
ID1053,Male,0,Yes,No,12,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,46.42,488.27,No
ID1054,Male,0,No,No,2,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),25.9,84.43,Yes
ID1055,Male,1,Yes,Yes,72,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,51.4,3732.22,No
ID1056,Female,0,No,Yes,13,No,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,106.95,1391.55,Yes
ID1057,Male,0,Yes,No,66,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,65.27,4402.04,No
ID1058,Female,0,No,No,35,No,Yes,DSL,No,Yes,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),78.27,2712.3,No
ID1059,Female,0,No,No,45,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),22.4,1055.7,No
ID1060,Male,0,No,Yes,0,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),42.32,0.0,No
ID1061,Male,1,Yes,No,19,No,No,No,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),97.12,2039.03,Yes
ID1062,Male,0,Yes,No,18,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),89.74,1712.8,No
ID1063,Male,0,Yes,No,68,Yes,No,DSL,No,No,Yes,No internet service,Yes,No,One year,No,Bank transfer (automatic),29.39,1919.9,No
ID1064,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,No,Month-to-month,No,Electronic check,100.71,4016.8,No
ID1065,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),71.7,4314.7,Yes
ID1066,Male,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.37,1002.68,Yes
ID1067,Male,1,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,33.88,948.6,No
ID1068,Male,0,Yes,Yes,26,Yes,No,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,35.48,816.78,Yes
ID1069,Male,0,No,No,10,Yes,No,DSL,No,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),60.26,663.38,Yes
ID1070,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,106.3,3047.34,Yes
ID1071,Female,0,No,No,69,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Credit card (automatic),55.21,3845.69,Yes
ID1072,Female,0,No,No,44,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,83.68,3987.84,No
ID1073,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,32.6,1450.47,No
ID1074,Male,0,No,No,14,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,24.67,334.29,Yes
ID1075,Male,0,Yes,Yes,0,Yes,Yes,DSL,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,59.57,0.0,No
ID1076,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.78,283.35,Yes
ID1077,Male,0,Yes,No,23,Yes,No,DSL,No,No,No internet service,Yes,No,No,Month-to-month,No,Electronic check,37.82,865.5,Yes
ID1078,Female,0,No,No,38,Yes,No,Fiber optic,No,No,No,Yes,No,No internet service,Two year,Yes,Electronic check,45.35,1552.37,No
ID1079,Male,1,No,Yes,60,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,24.43,1428.22,No
